Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.08     0.00        2     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_create_storage(unsigned long)
  0.00      1.08     0.00        2     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(unsigned long, std::allocator<unsigned long> const&)
  0.00      1.08     0.00        2     0.00     0.00  unsigned long* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<unsigned long, unsigned long>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.08     0.00        2     0.00     0.00  cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  0.00      1.08     0.00        2     0.00     0.00  std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> > const&)
  0.00      1.08     0.00        2     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&)
  0.00      1.08     0.00        2     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::_S_check_init_len(unsigned long, std::allocator<unsigned long> const&)
  0.00      1.08     0.00        2     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::end()
  0.00      1.08     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      1.08     0.00        2     0.00     0.00  unsigned long const* std::__niter_base<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      1.08     0.00        2     0.00     0.00  unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  0.00      1.08     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      1.08     0.00        2     0.00     0.00  unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
  0.00      1.08     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::move_backward<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      1.08     0.00        2     0.00     0.00  cv::Mat* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  0.00      1.08     0.00        2     0.00     0.00  cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  0.00      1.08     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      1.08     0.00        2     0.00     0.00  cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&)
  0.00      1.08     0.00        2     0.00     0.00  unsigned long* std::__copy_move_backward_a1<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.08     0.00        2     0.00     0.00  unsigned long* std::__copy_move_backward_a2<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)
  0.00      1.08     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>::_Iter_comp_iter(get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1})
  0.00      1.08     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> __gnu_cxx::__ops::__iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>(get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1})
  0.00      1.08     0.00        1     0.00     0.00  bool __gnu_cxx::operator==<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&)
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const
  0.00      1.08     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::end() const
  0.00      1.08     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::begin() const
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long const, unsigned long>(unsigned long const*, unsigned long const*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long, unsigned long>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<unsigned long, unsigned long>(unsigned long*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      1.08     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<cv::Mat**>(cv::Mat**, cv::Mat**)
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_impl::_Vector_impl()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_impl::~_Vector_impl()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_M_deallocate(cv::Mat**, unsigned long)
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_M_get_Tp_allocator()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_base()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::~_Vector_base()
  0.00      1.08     0.00        1     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&)
  0.00      1.08     0.00        1     0.00     0.00  std::__new_allocator<cv::Mat*>::~__new_allocator()
  0.00      1.08     0.00        1     0.00     0.00  std::__new_allocator<char>::~__new_allocator()
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned long*, unsigned long>(unsigned long*, unsigned long)
  0.00      1.08     0.00        1     0.00     0.00  std::vector<cv::Mat, std::allocator<cv::Mat> >::vector()
  0.00      1.08     0.00        1     0.00     0.00  std::vector<cv::Mat*, std::allocator<cv::Mat*> >::vector()
  0.00      1.08     0.00        1     0.00     0.00  std::vector<cv::Mat*, std::allocator<cv::Mat*> >::~vector()
  0.00      1.08     0.00        1     0.00     0.00  void std::vector<unsigned long, std::allocator<unsigned long> >::_M_range_initialize<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, std::forward_iterator_tag)
  0.00      1.08     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::_M_default_initialize(unsigned long)
  0.00      1.08     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::vector(unsigned long, std::allocator<unsigned long> const&)
  0.00      1.08     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> > const&)
  0.00      1.08     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::vector<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, void>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, std::allocator<unsigned long> const&)
  0.00      1.08     0.00        1     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      1.08     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00      1.08     0.00        1     0.00     0.00  void std::_Construct<unsigned long>(unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&, std::random_access_iterator_tag)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__addressof<unsigned long>(unsigned long&)
  0.00      1.08     0.00        1     0.00     0.00  int std::__bit_width<unsigned long>(unsigned long)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  int std::__countl_zero<unsigned long>(unsigned long)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move_a1<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move_a1<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move_a2<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  void std::__insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>)
  0.00      1.08     0.00        1     0.00     0.00  void std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>)
  0.00      1.08     0.00        1     0.00     0.00  std::__size_to_integer(unsigned long)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      1.08     0.00        1     0.00     0.00  unsigned long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
